Path,Read,Write,Deny
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Carers Support Group 6.12.2016\Info sheet.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Carers Support Group 6.12.2016\Meeting notes 6.12.2016.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Carers Support Group 7.3.2017\Support Group Refection.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Carers Support Group 7.3.2017\Support Group Reflection 7.3.2017.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Carers Support Group 7.3.2017\Thumbs.db","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Carers Support Group 7.3.2017\Whiteboard notes morning tea 7.3.2016.jpg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Carers Support Group attendances.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\CSG Sept 2016 handouts.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Feb 17 Carers Support Group Morning Tea receipt.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Morning Tea flyer Nov 2014.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\NDIS Session meet invite 10.10.2016.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Support group 7.4.2016\CARERS MEETING APRIL 7 2016..docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Support group 7.4.2016\Carers Morning Tea 7.4.16 pic1.jpg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Support group 7.4.2016\Carers Morning Tea 7.4.16 pic2.jpg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Support group 7.4.2016\Carers Morning Tea 7.4.16 pic3.jpg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Support group 7.4.2016\Carers Morning Tea 7.4.16 pic4.jpg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Support group 7.4.2016\Carers Morning Tea whiteboard notes.jpg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Support group 7.4.2016\Thumbs.db","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\TEMPLATE Carers Morning Tea Broome EDITABLE.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\TEMPLATES\Agenda TEMPLATE.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\TEMPLATES\Aims of Carer Support Group DRAFT.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\TEMPLATES\Support Group Reflection TEMPLATE.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\TEMPLATES\TEMPLATE Carers Morning Tea Broome EDITABLE.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Support Group Morning Tea\Thumbs.db","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers WA Short Break grant prog 2017\Short-Break-Acquittal-Form-May-2016-UPDATED.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers WA Short Break grant prog 2017\Short-Break-Application-Form-2017 (1).doc","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers WA Short Break grant prog 2017\Short-Break-Carer-Feedback-Form-August-2016-UPDATED.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers WA Short Break grant prog 2017\Short-Break-Grant-Agreement-Form-August-2016-UPDATED.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Week\Carers Week 2016\Carers WA Carers Week Grants 2016\Carers-Week-Resource-Kit-2016.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Week\Carers Week 2016\Carers WA Carers Week Grants 2016\Carers-Week_Form-A_Activity-Grant-Application-2016.doc","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Week\Carers Week 2016\Carers WA Carers Week Grants 2016\Carers-Week_Form-B_Event-Registration-2016.doc","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Carers Week\Carers Week 2016\Carers Week 2016 promo flyer.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\DRUMBEAT Course Outline.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track01.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track02.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track03.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track04.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track05.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track06.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track07.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track08.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track09.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
